timestamp,open,high,low,close,Date,c,ccy,LogReturn
2015-04-21,6.1983,6.2017,6.1946,6.1969,2015-04-21,6.1969,CNH,-0.00024202722117605546
2015-04-22,6.1969,6.1992,6.1888,6.1942,2015-04-22,6.1942,CNH,-0.00043579666740356515
2015-04-23,6.1942,6.1984,6.1877,6.19,2015-04-23,6.19,CNH,-0.0006782836454553021
2015-04-24,6.1899,6.1996,6.1885,6.1946,2015-04-24,6.1946,CNH,0.0007428580998236622
2015-04-27,6.1929,6.2245,6.1927,6.2138,2015-04-27,6.2138,CNH,0.003094680268732608
2015-04-28,6.2138,6.2197,6.1991,6.2047,2015-04-28,6.2047,CNH,-0.0014655556836637995
2015-04-29,6.2047,6.2172,6.1981,6.2,2015-04-29,6.2,CNH,-0.0007577773303513169
2015-04-30,6.2,6.2118,6.1965,6.2078,2015-04-30,6.2078,CNH,0.0012572738160638863
2015-05-01,6.2078,6.2149,6.2059,6.2108,2015-05-01,6.2108,CNH,0.00048314625776768594
2015-05-04,6.2098,6.2157,6.208,6.2122,2015-05-04,6.2122,CNH,0.00022538839345198625
2015-05-05,6.2122,6.2144,6.2043,6.2064,2015-05-05,6.2064,CNH,-0.0009340828147639257
2015-05-06,6.2066,6.2086,6.1957,6.2019,2015-05-06,6.2019,CNH,-0.0007253209863209431
2015-05-07,6.2018,6.2146,6.1999,6.2108,2015-05-07,6.2108,CNH,0.0014340154076328826
2015-05-08,6.2104,6.2144,6.205,6.205,2015-05-08,6.205,CNH,-0.0009342934683069792
2015-05-11,6.2088,6.2165,6.2083,6.2118,2015-05-11,6.2118,CNH,0.001095290361414758
2015-05-12,6.212,6.2147,6.2055,6.2075,2015-05-12,6.2075,CNH,-0.0006924706178008666
2015-05-13,6.208,6.2106,6.1976,6.2002,2015-05-13,6.2002,CNH,-0.0011766888049027369
2015-05-14,6.2002,6.205,6.1977,6.2028,2015-05-14,6.2028,CNH,0.0004192534125750935
2015-05-15,6.2028,6.2083,6.1998,6.1999,2015-05-15,6.1999,CNH,-0.0004676401191432422
2015-05-18,6.201,6.2069,6.2007,6.2056,2015-05-18,6.2056,CNH,0.000918947305811102
2015-05-19,6.2049,6.2106,6.2038,6.2084,2015-05-19,6.2084,CNH,0.00045110360036781927
2015-05-20,6.2081,6.2103,6.1985,6.205,2015-05-20,6.205,CNH,-0.0005477951383219271
2015-05-21,6.2048,6.2061,6.19,6.1958,2015-05-21,6.1958,CNH,-0.0014837755125292063
2015-05-22,6.1961,6.2024,6.1926,6.1992,2015-05-22,6.1992,CNH,0.000548608323561961
2015-05-25,6.1975,6.2044,6.1975,6.2015,2015-05-25,6.2015,CNH,0.00037094680564386806
2015-05-26,6.2009,6.2095,6.2005,6.2092,2015-05-26,6.2092,CNH,0.0012408648969040037
2015-05-27,6.2094,6.2095,6.2019,6.2038,2015-05-27,6.2038,CNH,-0.0008700556417704508
2015-05-28,6.2041,6.2069,6.1995,6.2033,2015-05-28,6.2033,CNH,-8.059901189994001e-05
2015-05-29,6.2035,6.2048,6.1995,6.1995,2015-05-29,6.1995,CNH,-0.0006127648787213058
2015-06-01,6.2018,6.2056,6.1967,6.2043,2015-06-01,6.2043,CNH,0.0007739564068438565
2015-06-02,6.2037,6.2056,6.1979,6.2,2015-06-02,6.2,CNH,-0.0006933079935573794
2015-06-03,6.1998,6.2019,6.1966,6.1982,2015-06-03,6.1982,CNH,-0.0002903647324044023
2015-06-04,6.1982,6.2089,6.1965,6.2055,2015-06-04,6.2055,CNH,0.0011770682687972656
2015-06-05,6.2055,6.2142,6.2037,6.2091,2015-06-05,6.2091,CNH,0.0005799623187066061
2015-06-08,6.2101,6.2152,6.2047,6.208,2015-06-08,6.208,CNH,-0.0001771750252277382
2015-06-09,6.2074,6.2149,6.2069,6.2103,2015-06-09,6.2103,CNH,0.00037042107636287014
2015-06-10,6.2109,6.2131,6.206,6.2081,2015-06-10,6.2081,CNH,-0.00035431295867671686
2015-06-11,6.2076,6.2125,6.2073,6.2116,2015-06-11,6.2116,CNH,0.0005636207142931671
2015-06-12,6.211,6.2196,6.2096,6.2126,2015-06-12,6.2126,CNH,0.0001609761597785031
2015-06-15,6.2134,6.216,6.2103,6.2124,2015-06-15,6.2124,CNH,-3.219315895663932e-05
2015-06-16,6.2118,6.2127,6.2067,6.2088,2015-06-16,6.2088,CNH,-0.0005796541559268675
2015-06-17,6.2088,6.2109,6.2009,6.2035,2015-06-17,6.2035,CNH,-0.0008539916570029504
2015-06-18,6.2015,6.2088,6.1997,6.2048,2015-06-18,6.2048,CNH,0.0002095371654065037
2015-06-19,6.2051,6.214,6.2005,6.2036,2015-06-19,6.2036,CNH,-0.00019341736303490897
2015-06-22,6.2038,6.2062,6.2005,6.2019,2015-06-22,6.2019,CNH,-0.00027407198591600235
2015-06-23,6.2019,6.2058,6.1986,6.2006,2015-06-23,6.2006,CNH,-0.00020963515497074425
2015-06-24,6.2006,6.2046,6.1984,6.2015,2015-06-24,6.2015,CNH,0.0001451367109732704
2015-06-25,6.2013,6.2088,6.2003,6.2049,2015-06-25,6.2049,CNH,0.0005481042180033313
2015-06-26,6.2049,6.2111,6.2022,6.2058,2015-06-26,6.2058,CNH,0.00014503613842542507
2015-06-29,6.2115,6.2166,6.203,6.2081,2015-06-29,6.2081,CNH,0.0003705523689279122
2015-06-30,6.208,6.2093,6.1984,6.2052,2015-06-30,6.2052,CNH,-0.0004672407905648157
2015-07-01,6.2052,6.2068,6.1975,6.2056,2015-07-01,6.2056,CNH,6.445998648563211e-05
2015-07-02,6.2056,6.2067,6.1975,6.2033,2015-07-02,6.2033,CNH,-0.0003707016780438721
2015-07-03,6.2033,6.208,6.199,6.2006,2015-07-03,6.2006,CNH,-0.0004353469542068833
2015-07-06,6.2062,6.2182,6.2049,6.2125,2015-07-06,6.2125,CNH,0.0019173298604733269
2015-07-07,6.2125,6.2278,6.2101,6.2208,2015-07-07,6.2208,CNH,0.0013351244211807778
2015-07-08,6.2207,6.2291,6.2102,6.2215,2015-07-08,6.2215,CNH,0.00011251938962075769
2015-07-09,6.2214,6.2218,6.2095,6.2166,2015-07-09,6.2166,CNH,-0.0007879017299248225
2015-07-10,6.2166,6.2186,6.2083,6.218,2015-07-10,6.218,CNH,0.00022517813293809752
2015-07-13,6.2152,6.2184,6.2094,6.2163,2015-07-13,6.2163,CNH,-0.00027343718755235
2015-07-14,6.2163,6.2176,6.2081,6.2134,2015-07-14,6.2134,CNH,-0.00046662430350230544
2015-07-15,6.2132,6.2165,6.2075,6.2163,2015-07-15,6.2163,CNH,0.00046662430350230544
2015-07-16,6.2162,6.2166,6.2082,6.2135,2015-07-16,6.2135,CNH,-0.0004505301850974419
2015-07-17,6.2135,6.2154,6.2074,6.2081,2015-07-17,6.2081,CNH,-0.0008694532653084064
2015-07-20,6.212,6.2148,6.2079,6.214,2015-07-20,6.214,CNH,0.0009499199722518004
2015-07-21,6.214,6.2146,6.203,6.209,2015-07-21,6.209,CNH,-0.0008049585881000354
2015-07-22,6.209,6.2131,6.2051,6.2119,2015-07-22,6.2119,CNH,0.000466954899032368
2015-07-23,6.2115,6.2179,6.2076,6.2133,2015-07-23,6.2133,CNH,0.00022534848628996684
2015-07-24,6.2131,6.2285,6.2124,6.224,2015-07-24,6.224,CNH,0.0017206311080124603
2015-07-27,6.2229,6.2293,6.2147,6.2185,2015-07-27,6.2185,CNH,-0.0008840667644318678
2015-07-28,6.2192,6.2209,6.2102,6.2174,2015-07-28,6.2174,CNH,-0.00017690718048046783
2015-07-29,6.217,6.2193,6.2102,6.2181,2015-07-29,6.2181,CNH,0.00011258091765342648
2015-07-30,6.2181,6.2229,6.2132,6.2199,2015-07-30,6.2199,CNH,0.0002894356025995304
2015-07-31,6.2197,6.2241,6.2099,6.2206,2015-07-31,6.2206,CNH,0.00011253566990698793
2015-08-03,6.2205,6.2211,6.2122,6.2185,2015-08-03,6.2185,CNH,-0.00033764500967947697
2015-08-04,6.2181,6.2216,6.2101,6.2212,2015-08-04,6.2212,CNH,0.000434094076609437
2015-08-05,6.2207,6.2266,6.2123,6.2172,2015-08-05,6.2172,CNH,-0.0006431695616622157
2015-08-06,6.2172,6.2201,6.2127,6.2178,2015-08-06,6.2178,CNH,9.650180948406195e-05
2015-08-07,6.2178,6.2197,6.2111,6.2161,2015-08-07,6.2161,CNH,-0.0002734459840587622
2015-08-10,6.2161,6.219,6.2099,6.2143,2015-08-10,6.2143,CNH,-0.00028961256477377795
2015-08-11,6.2143,6.4354,6.2126,6.4004,2015-08-11,6.4004,CNH,0.0295074005253253
2015-08-12,6.4004,6.5943,6.3895,6.4534,2015-08-12,6.4534,CNH,0.008246635292890936
2015-08-13,6.4534,6.5108,6.4313,6.4579,2015-08-13,6.4579,CNH,0.0006970638405447982
2015-08-14,6.4579,6.458,6.4259,6.4512,2015-08-14,6.4512,CNH,-0.001038027531215402
2015-08-17,6.4453,6.456,6.4296,6.4452,2015-08-17,6.4452,CNH,-0.0009304922975259533
2015-08-18,6.4452,6.4528,6.4316,6.4394,2015-08-18,6.4394,CNH,-0.0009002996432581067
2015-08-19,6.4394,6.4632,6.4306,6.4496,2015-08-19,6.4496,CNH,0.0015827453067454034
2015-08-20,6.4496,6.4528,6.4348,6.4402,2015-08-20,6.4402,CNH,-0.0014585178461055115
2015-08-21,6.4401,6.4555,6.434,6.4539,2015-08-21,6.4539,CNH,0.002125003707952766
2015-08-24,6.4492,6.5293,6.4474,6.4947,2015-08-24,6.4947,CNH,0.006301860436745743
2015-08-25,6.4947,6.515,6.4507,6.5113,2015-08-25,6.5113,CNH,0.002552669385509354
2015-08-26,6.5113,6.5115,6.4796,6.488,2015-08-26,6.488,CNH,-0.0035848122517547765
2015-08-27,6.4912,6.4913,6.47,6.4741,2015-08-27,6.4741,CNH,-0.0021447150273650184
2015-08-28,6.4742,6.4787,6.4457,6.4584,2015-08-28,6.4584,CNH,-0.002427992687078051
2015-08-31,6.4562,6.4571,6.4368,6.4398,2015-08-31,6.4398,CNH,-0.00288412536527205
2015-09-01,6.4406,6.4476,6.4031,6.4165,2015-09-01,6.4165,CNH,-0.003624686031018065
2015-09-02,6.4165,6.4581,6.4122,6.4459,2015-09-02,6.4459,CNH,0.004571472073789717
2015-09-03,6.4444,6.4546,6.4359,6.4463,2015-09-03,6.4463,CNH,6.205302432915616e-05
2015-09-04,6.4448,6.4717,6.4444,6.4662,2015-09-04,6.4662,CNH,0.0030822870482063447
2015-09-07,6.4551,6.4917,6.4433,6.4751,2015-09-07,6.4751,CNH,0.001375441633084007
2015-09-08,6.4747,6.4941,6.4484,6.4532,2015-09-08,6.4532,CNH,-0.0033879196719361904
2015-09-09,6.4547,6.4717,6.4433,6.469,2015-09-09,6.469,CNH,0.0024454052519966574
2015-09-10,6.4679,6.4826,6.3745,6.3862,2015-09-10,6.3862,CNH,-0.012882124750433377
2015-09-11,6.3852,6.4189,6.3764,6.408,2015-09-11,6.408,CNH,0.0034077974546431467
2015-09-14,6.4077,6.4137,6.3952,6.4013,2015-09-14,6.4013,CNH,-0.0010461150275216102
