timestamp,open,high,low,close,Date,c,ccy,LogReturn
2005-09-05,7.7667,7.7709,7.7649,7.7667,2005-09-05,7.7667,HKD,2.5751294003839575e-05
2005-09-06,7.7667,7.7683,7.764,7.7671,2005-09-06,7.7671,HKD,5.1500598705622735e-05
2005-09-07,7.7671,7.769,7.764,7.7673,2005-09-07,7.7673,HKD,2.57493047701729e-05
2005-09-08,7.7673,7.7677,7.765,7.7662,2005-09-08,7.7662,HKD,-0.0001416293818956582
2005-09-09,7.7662,7.7666,7.7625,7.7629,2005-09-09,7.7629,HKD,-0.0004250085387655922
2005-09-12,7.7629,7.7647,7.7595,7.7614,2005-09-12,7.7614,HKD,-0.00019324542873677686
2005-09-13,7.7614,7.7641,7.759,7.7599,2005-09-13,7.7599,HKD,-0.00019328277975017016
2005-09-14,7.7599,7.7614,7.757,7.7594,2005-09-14,7.7594,HKD,-6.4435895971382e-05
2005-09-15,7.7594,7.7599,7.7578,7.7587,2005-09-15,7.7587,HKD,-9.021723026325645e-05
2005-09-16,7.7587,7.7628,7.7574,7.7606,2005-09-16,7.7606,HKD,0.0002448564058292746
2005-09-19,7.7606,7.7624,7.7582,7.7592,2005-09-19,7.7592,HKD,-0.0001804146965551645
2005-09-20,7.7592,7.7624,7.756,7.7608,2005-09-20,7.7608,HKD,0.00020618556774065766
2005-09-21,7.7608,7.7636,7.7601,7.7614,2005-09-21,7.7614,HKD,7.730862897004087e-05
2005-09-22,7.7614,7.7623,7.757,7.7605,2005-09-22,7.7605,HKD,-0.00011596518480416762
2005-09-23,7.7605,7.7608,7.7549,7.7581,2005-09-23,7.7581,HKD,-0.00030930625431890846
2005-09-26,7.7575,7.7594,7.754,7.758,2005-09-26,7.758,HKD,-1.2889837007978855e-05
2005-09-27,7.758,7.7584,7.752,7.7574,2005-09-27,7.7574,HKD,-7.734251135005366e-05
2005-09-28,7.7574,7.7599,7.754,7.7594,2005-09-28,7.7594,HKD,0.00025778511175955643
2005-09-29,7.7594,7.7598,7.7549,7.7578,2005-09-29,7.7578,HKD,-0.0002062227728805155
2005-09-30,7.7578,7.7592,7.7545,7.7572,2005-09-30,7.7572,HKD,-7.734450535590298e-05
2005-10-03,7.7572,7.7588,7.756,7.7569,2005-10-03,7.7569,HKD,-3.8674496108281886e-05
2005-10-04,7.7569,7.7577,7.7548,7.7562,2005-10-04,7.7562,HKD,-9.02463080203475e-05
2005-10-05,7.7562,7.757,7.754,7.7553,2005-10-05,7.7553,HKD,-0.00011604293601674698
2005-10-06,7.7553,7.7579,7.753,7.7556,2005-10-06,7.7556,HKD,3.868247490990129e-05
2005-10-07,7.7556,7.756,7.752,7.7542,2005-10-07,7.7542,HKD,-0.0001805310195881482
2005-10-10,7.7542,7.7584,7.754,7.757,2005-10-10,7.757,HKD,0.00036102945360960703
2005-10-11,7.757,7.7587,7.7551,7.7575,2005-10-11,7.7575,HKD,6.445583166359015e-05
2005-10-12,7.7575,7.7606,7.756,7.7577,2005-10-12,7.7577,HKD,2.578116943530162e-05
2005-10-13,7.7577,7.7589,7.756,7.7579,2005-10-13,7.7579,HKD,2.5780504783856628e-05
2005-10-14,7.7579,7.7586,7.755,7.7564,2005-10-14,7.7564,HKD,-0.00019336998829144747
2005-10-17,7.7564,7.7584,7.754,7.7568,2005-10-17,7.7568,HKD,5.156898642288965e-05
2005-10-18,7.7568,7.7597,7.755,7.7586,2005-10-18,7.7586,HKD,0.0002320275349751988
2005-10-19,7.7586,7.7606,7.7569,7.7584,2005-10-19,7.7584,HKD,-2.5778178773361304e-05
2005-10-20,7.7584,7.7596,7.7557,7.756,2005-10-20,7.756,HKD,-0.0003093899885451279
2005-10-21,7.756,7.7595,7.7501,7.7537,2005-10-21,7.7537,HKD,-0.0002965885886716535
2005-10-24,7.7537,7.7588,7.7525,7.754,2005-10-24,7.754,HKD,3.8690457003554e-05
2005-10-25,7.754,7.757,7.7528,7.7546,2005-10-25,7.7546,HKD,7.737642344229911e-05
2005-10-26,7.7546,7.7552,7.752,7.7539,2005-10-26,7.7539,HKD,-9.027307611653157e-05
2005-10-27,7.7539,7.7558,7.7523,7.7535,2005-10-27,7.7535,HKD,-5.158827399665e-05
2005-10-28,7.7535,7.7551,7.7517,7.7534,2005-10-28,7.7534,HKD,-1.2897484345852916e-05
2005-10-31,7.7534,7.754,7.7506,7.7519,2005-10-31,7.7519,HKD,-0.00019348222926085512
2005-11-01,7.7519,7.7533,7.7505,7.7516,2005-11-01,7.7516,HKD,-3.8700938502334026e-05
