timestamp,open,high,low,close,Date,c,ccy,LogReturn
2005-10-27,1.6918,1.6948,1.6847,1.6878,2005-10-27,1.6878,SGD,-0.0023671451460479664
2005-10-28,1.6878,1.6928,1.6852,1.6922,2005-10-28,1.6922,SGD,0.0026035517665343733
2005-10-31,1.6922,1.6956,1.6898,1.6931,2005-10-31,1.6931,SGD,0.0005317106437856545
2005-11-01,1.6931,1.6957,1.6926,1.6953,2005-11-01,1.6953,SGD,0.001298548169721192
2005-11-02,1.6953,1.6971,1.6922,1.6933,2005-11-02,1.6933,SGD,-0.0011804286326124735
2005-11-03,1.6933,1.699,1.6929,1.6968,2005-11-03,1.6968,SGD,0.0020648365791778867
2005-11-04,1.6968,1.7021,1.6961,1.7004,2005-11-04,1.7004,SGD,0.0021193932341622146
2005-11-07,1.7004,1.7018,1.698,1.7004,2005-11-07,1.7004,SGD,0.0
2005-11-08,1.7004,1.7033,1.6985,1.7014,2005-11-08,1.7014,SGD,0.0005879240571490252
2005-11-09,1.7014,1.7028,1.6989,1.7008,2005-11-09,1.7008,SGD,-0.00035271295410044257
2005-11-10,1.7008,1.7034,1.6994,1.7029,2005-11-10,1.7029,SGD,0.0012339514448754807
2005-11-11,1.7029,1.7043,1.6998,1.7021,2005-11-11,1.7021,SGD,-0.0004698972186316652
2005-11-14,1.7021,1.7063,1.6997,1.7055,2005-11-14,1.7055,SGD,0.001995540044773092
2005-11-15,1.7055,1.7058,1.7008,1.7019,2005-11-15,1.7019,SGD,-0.0021130488580692885
2005-11-16,1.7019,1.7041,1.7004,1.7032,2005-11-16,1.7032,SGD,0.000763560578638578
2005-11-17,1.7032,1.7032,1.6984,1.6993,2005-11-17,1.6993,SGD,-0.0022924330392098957
2005-11-18,1.6994,1.7025,1.6981,1.6998,2005-11-18,1.6998,SGD,0.00029419552446596775
2005-11-21,1.6998,1.7009,1.6954,1.6985,2005-11-21,1.6985,SGD,-0.0007650884638873423
2005-11-22,1.6985,1.702,1.6966,1.6971,2005-11-22,1.6971,SGD,-0.000824596583418713
2005-11-23,1.698,1.6997,1.6907,1.6924,2005-11-23,1.6924,SGD,-0.002773272171307406
2005-11-24,1.692,1.6934,1.6886,1.6904,2005-11-24,1.6904,SGD,-0.0011824525440654599
2005-11-25,1.6904,1.694,1.6896,1.6937,2005-11-25,1.6937,SGD,0.0019502975952286894
2005-11-28,1.6937,1.698,1.6896,1.6903,2005-11-28,1.6903,SGD,-0.002009456940943566
2005-11-29,1.6904,1.6936,1.6894,1.6919,2005-11-29,1.6919,SGD,0.0009461298086185232
2005-11-30,1.6919,1.6945,1.6896,1.6904,2005-11-30,1.6904,SGD,-0.0008869704629036468
2005-12-01,1.6904,1.6921,1.6882,1.6905,2005-12-01,1.6905,SGD,5.915584609372804e-05
2005-12-02,1.6905,1.6927,1.6849,1.688,2005-12-02,1.688,SGD,-0.001479946992038239
2005-12-05,1.688,1.6911,1.685,1.6859,2005-12-05,1.6859,SGD,-0.0012448503341468964
2005-12-06,1.6859,1.6881,1.6831,1.6852,2005-12-06,1.6852,SGD,-0.0004152947168940546
2005-12-07,1.6852,1.6872,1.6834,1.6851,2005-12-07,1.6851,SGD,-5.9341898364762e-05
2005-12-08,1.6851,1.687,1.6812,1.6838,2005-12-08,1.6838,SGD,-0.0007717653029331029
2005-12-09,1.6838,1.6846,1.6812,1.682,2005-12-09,1.682,SGD,-0.00106958237067023
2005-12-12,1.682,1.6839,1.6786,1.6798,2005-12-12,1.6798,SGD,-0.0013088228413666858
2005-12-13,1.6798,1.6809,1.6714,1.6729,2005-12-13,1.6729,SGD,-0.0041160913542915845
2005-12-14,1.6729,1.674,1.6679,1.6702,2005-12-14,1.6702,SGD,-0.0016152676181061532
2005-12-15,1.6702,1.6708,1.6652,1.6674,2005-12-15,1.6674,SGD,-0.001677852742615893
2005-12-16,1.6674,1.6715,1.6652,1.6656,2005-12-16,1.6656,SGD,-0.001080108115808609
2005-12-19,1.6654,1.6671,1.6606,1.6621,2005-12-19,1.6621,SGD,-0.0021035557836400764
2005-12-20,1.6618,1.6673,1.6595,1.6656,2005-12-20,1.6656,SGD,0.0021035557836400764
2005-12-21,1.6654,1.6695,1.6645,1.6684,2005-12-21,1.6684,SGD,0.0016796644620857837
2005-12-22,1.6684,1.6728,1.6662,1.6695,2005-12-22,1.6695,SGD,0.0006590970609189339
2005-12-23,1.6695,1.6701,1.6642,1.6653,2005-12-23,1.6653,SGD,-0.0025188930194838255
2005-12-26,1.6653,1.6688,1.6633,1.6688,2005-12-26,1.6688,SGD,0.0020995178822826865
2005-12-27,1.6688,1.6688,1.6646,1.6671,2005-12-27,1.6671,SGD,-0.0010192152925226905
2005-12-28,1.6671,1.6688,1.6628,1.6661,2005-12-28,1.6661,SGD,-0.0006000240189623085
2005-12-29,1.6661,1.6669,1.6614,1.6645,2005-12-29,1.6645,SGD,-0.0009607879199433622
2005-12-30,1.6645,1.6665,1.6611,1.662,2005-12-30,1.662,SGD,-0.0015030815996861513
2006-01-02,1.6624,1.6635,1.6593,1.6624,2006-01-02,1.6624,SGD,0.00024064492956954453
2006-01-03,1.6622,1.6631,1.6503,1.6511,2006-01-03,1.6511,SGD,-0.006820608907176173
2006-01-04,1.6511,1.6511,1.6424,1.6441,2006-01-04,1.6441,SGD,-0.004248610420955645
